        0.0000000000        0.8896700000      -14.1534175500
        0.0416731619        0.9137300000      -14.1738250500
        0.0833290032        0.9377800000      -14.2309660500
        0.1250021651        0.9618400000      -14.3193985500
        0.1666580064        0.9858900000      -14.4282385500
        0.2083311683        1.0099500000      -14.5534045500
        0.2500043301        1.0340100000      -14.6867335500
        0.2916601715        1.0580600000      -14.8282255500
        0.3333333333        1.0821200000      -14.9710780500
        0.3750064952        1.1061800000      -15.1139305500
        0.4166623365        1.1302300000      -15.2540620500
        0.4583354984        1.1542900000      -15.3914725500
        0.4999913397        1.1783400000      -15.5220805500
        0.5416645016        1.2024000000      -15.6472465500
        0.5833376635        1.2264600000      -15.7628890500
        0.6249935048        1.2505100000      -15.8703685500
        0.6666666667        1.2745700000      -15.9683245500
        0.7083398285        1.2986300000      -16.0553965500
        0.7499956699        1.3226800000      -16.1315845500
        0.7916688317        1.3467400000      -16.1968885500
        0.8333246731        1.3707900000      -16.2499480500
        0.8749978349        1.3948500000      -16.2921235500
        0.9166709968        1.4189100000      -16.3220545500
        0.9583268381        1.4429600000      -16.3397410500
        1.0000000000        1.4670200000      -16.3465435500
 
        0.0000000000        0.8896700000      -13.4364340500
        0.0416731619        0.9137300000      -13.4309920500
        0.0833290032        0.9377800000      -13.4173870500
        0.1250021651        0.9618400000      -13.3997005500
        0.1666580064        0.9858900000      -13.3874560500
        0.2083311683        1.0099500000      -13.3820140500
        0.2500043301        1.0340100000      -13.3860955500
        0.2916601715        1.0580600000      -13.3983400500
        0.3333333333        1.0821200000      -13.4214685500
        0.3750064952        1.1061800000      -13.4513995500
        0.4166623365        1.1302300000      -13.4881330500
        0.4583354984        1.1542900000      -13.5303085500
        0.4999913397        1.1783400000      -13.5752050500
        0.5416645016        1.2024000000      -13.6214620500
        0.5833376635        1.2264600000      -13.6677190500
        0.6249935048        1.2505100000      -13.7126155500
        0.6666666667        1.2745700000      -13.7575120500
        0.7083398285        1.2986300000      -13.7969665500
        0.7499956699        1.3226800000      -13.8337000500
        0.7916688317        1.3467400000      -13.8663520500
        0.8333246731        1.3707900000      -13.8935620500
        0.8749978349        1.3948500000      -13.9153300500
        0.9166709968        1.4189100000      -13.9302955500
        0.9583268381        1.4429600000      -13.9398190500
        1.0000000000        1.4670200000      -13.9439005500
 
        0.0000000000        0.8896700000       -6.0557215500
        0.0416731619        0.9137300000       -6.0380350500
        0.0833290032        0.9377800000       -5.9849755500
        0.1250021651        0.9618400000       -5.8979035500
        0.1666580064        0.9858900000       -5.7754585500
        0.2083311683        1.0099500000       -5.6217220500
        0.2500043301        1.0340100000       -5.4366940500
        0.2916601715        1.0580600000       -5.2217350500
        0.3333333333        1.0821200000       -4.9890895500
        0.3750064952        1.1061800000       -5.1781990500
        0.4166623365        1.1302300000       -5.3618665500
