        0.0000000000        2.4307048199      -11.5137754500
        0.0499885122        2.4459348199      -11.5164964500
        0.0999770243        2.4611648199      -11.5232989500
        0.1499983589        2.4764048199      -11.5341829500
        0.1999868710        2.4916348199      -11.5505089500
        0.2499753832        2.5068648199      -11.5681954500
        0.2999967178        2.5221048199      -11.5899634500
        0.3499852299        2.5373348199      -11.6130919500
        0.4000065645        2.5525748199      -11.6375809500
        0.4499950766        2.5678048199      -11.6620699500
        0.4999835888        2.5830348199      -11.6879194500
        0.5500049234        2.5982748199      -11.7124084500
        0.5999934355        2.6135048199      -11.7341764500
        0.6499819477        2.6287348199      -11.7559444500
        0.7000032822        2.6439748199      -11.7749914500
        0.7499917944        2.6592048199      -11.7926779500
        0.8000131290        2.6744448199      -11.8062829500
        0.8500016411        2.6896748199      -11.8171669500
        0.8999901533        2.7049048199      -11.8253299500
        0.9500114878        2.7201448199      -11.8307719500
        1.0000000000        2.7353748199      -11.8321324500
 
        0.0000000000        2.4307048199      -11.5137754500
        0.0499885122        2.4459348199      -11.5164964500
        0.0999770243        2.4611648199      -11.5232989500
        0.1499983589        2.4764048199      -11.5341829500
        0.1999868710        2.4916348199      -11.5505089500
        0.2499753832        2.5068648199      -11.5681954500
        0.2999967178        2.5221048199      -11.5899634500
        0.3499852299        2.5373348199      -11.6130919500
        0.4000065645        2.5525748199      -11.6375809500
        0.4499950766        2.5678048199      -11.6620699500
        0.4999835888        2.5830348199      -11.6879194500
        0.5500049234        2.5982748199      -11.7124084500
        0.5999934355        2.6135048199      -11.7341764500
        0.6499819477        2.6287348199      -11.7559444500
        0.7000032822        2.6439748199      -11.7749914500
        0.7499917944        2.6592048199      -11.7926779500
        0.8000131290        2.6744448199      -11.8062829500
        0.8500016411        2.6896748199      -11.8171669500
        0.8999901533        2.7049048199      -11.8253299500
        0.9500114878        2.7201448199      -11.8307719500
        1.0000000000        2.7353748199      -11.8321324500
 
        0.0000000000        2.4307048199       -8.4023119500
        0.0499885122        2.4459348199       -8.3955094500
        0.0999770243        2.4611648199       -8.3737414500
        0.1499983589        2.4764048199       -8.3383684500
        0.1999868710        2.4916348199       -8.2893904500
        0.2499753832        2.5068648199       -8.2281679500
        0.2999967178        2.5221048199       -8.1547009500
        0.3499852299        2.5373348199       -8.0703499500
        0.4000065645        2.5525748199       -7.9778359500
        0.4499950766        2.5678048199       -7.8757984500
        0.4999835888        2.5830348199       -7.7655979500
        0.5500049234        2.5982748199       -7.6513159500
        0.5999934355        2.6135048199       -7.5329524500
        0.6499819477        2.6287348199       -7.4132284500
        0.7000032822        2.6439748199       -7.2935044500
        0.7499917944        2.6592048199       -7.2962254500
        0.8000131290        2.6744448199       -7.3234354500
        0.8500016411        2.6896748199       -7.3452034500
        0.8999901533        2.7049048199       -7.3601689500
        0.9500114878        2.7201448199       -7.3696924500
        1.0000000000        2.7353748199       -7.3724134500
 
        0.0000000000        2.4307048199       -8.4023119500
        0.0499885122        2.4459348199       -8.3955094500
        0.0999770243        2.4611648199       -8.3737414500
        0.1499983589        2.4764048199       -8.3383684500
        0.1999868710        2.4916348199       -8.2893904500
        0.2499753832        2.5068648199       -8.2281679500
        0.2999967178        2.5221048199       -8.1547009500
        0.3499852299        2.5373348199       -8.0703499500
        0.4000065645        2.5525748199       -7.9778359500
        0.4499950766        2.5678048199       -7.8757984500
        0.4999835888        2.5830348199       -7.7655979500
        0.5500049234        2.5982748199       -7.6513159500
        0.5999934355        2.6135048199       -7.5329524500
        0.6499819477        2.6287348199       -7.4132284500
        0.7000032822        2.6439748199       -7.2935044500
        0.7499917944        2.6592048199       -7.1792224500
        0.8000131290        2.6744448199       -7.0731034500
        0.8500016411        2.6896748199       -6.9805894500
        0.8999901533        2.7049048199       -6.9084829500
        0.9500114878        2.7201448199       -6.8622259500
        1.0000000000        2.7353748199       -6.8458999500
 
        0.0000000000        2.4307048199       -6.1955809500
        0.0499885122        2.4459348199       -6.3044209500
